F_UserName,User_nIdx,F_Comment,conad,guide,cola,ocgnn,dmgd
名叫菜月昴的骑士,901,  ,1,0,0,0,0
寂灭千星_776,956, ,0,0,0,0,0
嚻嚻94746,2364,给我也整一个  ,0,0,0,0,0
白鹤行云,501,来了，碰瓷宣传[二哈],0,0,0,0,0
最喜欢大家了呢,2275,我想要资格.jpg,0,0,0,0,0
谁染青衣沫肆雪,1506, ,0,0,0,0,0
谁染青衣沫肆雪,1506,球中奖啊！ 大哥大姐！,0,0,0,0,0
sakidoki,1210,ps4终于能玩塞尔达了[doge][doge][doge],0,0,0,0,0
yilililii,865,[龇牙咧嘴],0,0,0,0,0
MO_o233,752,期待原神很久了  米哈游牛批   ,0,0,0,0,0
活死_猫,1080, ,0,0,0,0,0
心镜D,1511, ,0,0,0,0,0
全都给我木达木达,1215,我就想要个ps4 pro  ,0,0,0,1,0
春和景明云淡风清,1167,喜欢 ,0,0,0,0,0
余尧吉,207,   [好爱哦]这么棒,0,0,1,0,0
侯富友1999,1990,  我要玩内测,0,0,0,0,0
真新镇的大木博士,540,  重在参与,0,0,0,0,0
梓潇想有猫,2076,这看起来像塞尔达加古墓丽影加奥德赛,0,0,0,0,0
奶爸雪过云清,131,抽奖来点测试资格啊，，很期待！ ,0,0,0,0,0
零一灵依泠,1786,  ,0,0,0,0,0
娱乐用万能天使,1442,    期待米哈游新作  单凭美工便足以让人为之买单的优质作品,0,1,0,0,0
永远都是温迪厨,1715,  试图安利给太太,0,0,0,0,0
艾薰-艾拉拉拉链,2296,某些玩家真优越嗷，连蛙泳和攀爬动作也变成塞尔达原创了的哦[二哈],0,0,0,1,0
-夫_子-,167,    官方给个测试资格[鲜花]万分感谢[鲜花][鲜花][鲜花],1,1,0,0,0
殇璃51089,2558,   ,0,0,0,0,0
孤鸟独帆,972,腾讯可是知道两手准备的，知道搞竞品那一套在当今版权意识强的情况下已经没用了，所以花重金养着其他的能出  见  这种游戏的工作室，呵呵，结果你们玩人家玩剩下的，就不怕掉里?,0,0,0,0,0
无世玉,2708,  我只想要派蒙抱枕[doge] ,0,1,0,0,1
残月SongYT,2595,  期待米哈游新游！,0,0,0,0,0
一条坠子,741,您这么赤裸裸照搬要脸吗,1,0,0,0,0
叫我夜哩,1288,看起来不错,0,0,0,0,0
春寒故梦,2045,总要抱着希望  ,0,0,0,0,0
小温迪的哥哥,2610,原神PV很棒！    保佑我偶一次吧！,0,0,0,0,0
三釖瑬,1227,  求原神测试服,0,0,1,0,0
南轲太守,1111,  我能欧一波么,0,0,0,0,0
蓝猫是尼玛,380,水军多少钱请的[doge],0,0,0,0,1
蓝猫是尼玛,380,要点脸不,0,0,0,0,1
离坤晋也,1622,  快看，啥游戏出了,1,0,0,0,0
没有昵称的zyk,1174,  嘿嘿，借你一用,0,0,0,0,0
張家_四少,461,  ,0,0,0,0,0
Eruion0,1153,  ,0,0,0,0,0
PM训练家Damian,495,看这种宣传就心痛 一方面希望国产越来越好很想支持 另一方面看这无下限的抄袭真是从心底觉得恶心 就凭你米忽悠的美工好好做个原创我们肯定大力支持 非要走邪路干什么？伤主机玩家的心可不像氪金手游那样能接着割韭菜 主机想找替代品那太容易了,0,0,0,0,0
青槐大大,2438,  我觉得抄袭应该算不上的吧，米哈游不可能会故意往枪口上撞，游戏没发布之前为什么要喷啊------我想要内测码啊！！,0,1,0,0,0
爱吃鸡的郝神,1614,米哈呦 必属精品  ,0,0,0,0,0
改了名儿也像个水军,375,   ,0,0,1,0,0
陈塘关首富之妻,767,  ,0,0,0,0,0
kirito_aliez,2692,总之游戏还没出 希望能跟塞达尔比较能有让人眼前一亮的东西吧,0,0,0,0,0
Superboy_zxw,1982,  [兔子],0,0,0,0,0
Superboy_zxw,1982,  [兔子],0,0,0,0,0
狼眼D,2354,我以为这游戏要上steam,0,0,0,0,0
不思者不语,119,  过来打个酱油,0,0,0,0,0
梦世一生,2194,支持我没有玩过塞尔达但是游戏还没有出来就狂喷是不是不太好,0,0,1,0,0
SkyForest233,687,为什么不送ns？,0,0,0,0,0
赵琦先森,920,666,1,0,0,0,0
瓶踏沧澜,2639,刚吧跌,0,0,0,0,1
瓶踏沧澜,2639,期待中,0,0,0,0,1
好运爆棚女孩,376, ,1,0,0,0,0
knight-妖梦,1278,这是！,0,0,0,0,0
正月十五不圆吾宵,2603,  ,0,0,0,0,0
酒里一碗鱼,1881,各位别喷了，这是碰瓷营销，故意把PV做得和塞尔达雷同，等热度起来后再公布实际演示，然后发现和塞尔达完全不同，这样又成国产之光了，还能给任粉扣上喷子的帽子,0,0,0,0,0
酒里一碗鱼,1881,是啊，没有最终幻想的水晶序曲在里面就完美了,0,0,0,0,0
飞天的虾族,1572,预约送大师级吗？再不济送几个生命榴莲啊,0,0,0,0,0
不如吃泡面,1358,为什么一等奖不抽ns，ns这么没牌面吗[doge],0,0,0,0,0
念穰,1973,看看taptap上面那帮洗地rz，,0,0,0,0,0
神秘绅士男,524,  支持支持,0,0,0,0,0
切捨y,2505,小粉丝快出来洗地呀！！！快来压评论呀！！[可怜][可怜],0,0,0,0,0
啊啊啊啊爵,1861,好消息是：策划还有时间改改主线，千万别是救公主什么的，当时候真的锤的你妈都没了,0,0,1,0,0
北冰暖羊,1783,建议直接登陆ns，学学人家海之号角,0,0,0,0,0
福伯顿先生,1136,      冲冲冲,0,0,0,0,0
猴猴我啊想飞,178,   冲啊  米和油,0,0,0,0,0
GiarlDxin,39,林克 林克 睁开眼睛,0,0,0,0,0
GiarlDxin,39,能复制出完整的旷野之息 那米哈游也离世界一线大厂不远了,0,0,0,0,0
GiarlDxin,39,塞尔达的引擎是任天堂高度机密 不要瞎说,0,0,0,0,0
GiarlDxin,39,塞尔达的收费模式？ amiibo？,0,0,0,0,0
别让昨天在泥巴里打滚,1084,   拉低中奖率,1,0,0,1,0
我好像重生啊啊啊,2580,  ,0,0,0,0,0
monster与生活,2280,想玩一下,0,0,0,0,1
monster与生活,2280,。。。。emmm,0,0,0,0,1
不知名赌狗,2646,  ,0,0,1,0,0
玻色子啵啵,2694,喷的就别转发了[酸],0,0,0,0,0
芫荽梗儿,576, ,0,0,1,0,0
-七星璨璨凝流光-,989,  终于等到了,0,0,0,0,0
三仙尼,1862,  爱嘹,0,0,0,0,0
任天堂switch俱乐部,2198,   这很塞尔达！,0,0,0,0,0
空空今天养乐多了吗,5,我要玩个影舞者[喵喵][喵喵][喵喵],1,0,0,0,0
山水情缘花,2026,  ,0,0,0,0,0
道士下山泡尼姑,2460,好东西要一起分享 ,0,0,0,0,0
道士下山泡尼姑,2460,好东西要一起分享,0,0,0,0,0
gadabout,913,   ,0,0,0,0,0
越来越可爱的Moe,2454,   赐我欧气吧,0,0,0,0,0
HOOD丶,1989,  感觉抽不到,0,0,1,0,0
老用户之路,572,  ,0,0,0,0,0
离涯眦,2436,期待新游 ,0,0,0,1,0
什么样的昵称算可用,2177,没玩过塞尔达，原神如果好玩质量高我就玩,0,0,0,0,0
吃货千金妈妈,620,  ,0,0,0,0,0
落霞艳,614, ,0,0,0,0,0
Mega_Empire,1592,爬，给爷爬,0,0,0,0,0
Mega_Empire,1592,水军钱这么好赚？给个群号呀？,0,0,0,0,0
狂小鑫OvO,2238,你妈死了,0,0,0,0,0
祁白白吖,1247,   诶嘿  [二哈],0,0,0,0,0
十六夜小黑,1263,给我个测试资格[二哈]想画点同人试试看......,0,0,0,0,0
桐人·MickeyChan,299,游戏还没出来，就先不评价游戏。我就点艹这个PV了，真实恶心。[费解],1,0,0,0,1
桐人·MickeyChan,299,这个开头[二哈][二哈][二哈]是你，林克！,1,0,0,0,1
麒星兔照,261,  ,1,0,0,0,0
魔法使Yozawa,1818,拉低中奖率，期待，想中奖。,0,0,0,0,0
执伞斩雨,2525,米忽悠就是想学一下蔡徐坤的路子,0,0,0,0,0
joy1959,1928, ,0,0,0,0,0
被子好冷,479, ,0,0,0,0,0
MicroBlog神奈,1528,陪我一起玩原神吧[喵喵][喵喵][喵喵]  ,0,0,0,0,0
佯嫚,1225,  ,1,0,0,0,0
樱下尸骨,2432,期待原神的上架，希望我这次有幸能获得内测资格。,0,0,0,0,0
爱羽之殇,1940,是时候展示欧皇的魅力了,0,0,0,1,0
中华家的窝窝头,1244,  米忽悠牛批噢！已经预约了噢！不知道能不能上PS4呢[许愿][许愿][许愿]我买PS4就是为了玩原神！[太开心][太开心][太开心],0,0,0,0,0
ShangDie1,2079,抄塞尔达还不抽个NS，抽PS4？,0,0,0,0,0
一只红中君丶,305,  滋辞米哈游，[鼓掌][鼓掌][鼓掌]拉低中奖率,0,0,0,0,0
土豆番茄糖三勺,822,  [加油],0,0,0,0,0
DIEE_HAHAHA,277,  ,0,0,0,0,0
转发抽奖搜罗,1513,#转发抽奖搜罗[超话]#,0,0,1,0,0
那无法触摸之人,2444, ,0,0,0,0,0
把记忆结成冰zz,114,首测全部才1000个名额也太少了吧，别人小厂测试都能出一万个名额以上，你们米哈游几万个名额承受不住？？？搞个活动才发几十个名额，看着都寒酸。,1,0,0,0,0
把记忆结成冰zz,114, ,1,0,0,0,0
把记忆结成冰zz,114,  很给力,1,0,0,0,0
爱榭,732,  ,0,0,0,0,0
温暖atatagai,2113,  ,0,0,0,0,0
温暖atatagai,2113,我的手已经抓住原神的未来了，测试资格我收下了！,0,0,0,0,0
竹蜻蜓QaQ,2300,联机塞尔达快来啊！,0,0,0,1,0
C子嘟噜噜噜噜噜,589,笑死了，真够骚的，抄塞尔达，你抽奖还送ps4，太讽刺了吧[赞],0,0,0,0,0
___屉攸___,1381,有啥可喷的嘛，爱玩玩不玩滚，真如果涉及抄袭老任那样能不管？米忽悠家的游戏质量，吹爆！,0,0,0,0,0
呆萌的Low狸,1933,不说其他的，游戏要做的好玩，有游戏性就可以，加油吧，希望能得到优质的游戏体验。[二哈],0,0,0,0,0
suhgr,1823,虽然不配中奖，但还是转一下[跪了],0,0,0,0,0
桃小桃-Hestia,2582,  ,0,0,0,0,0
KARAKA3,714,不是很明白一些评论，动画渲染=塞尔达？,0,0,0,0,0
MSK-友人A-,44,这是手游吗,0,0,0,0,0
Toshinmaro,52,听说这波PV抄袭是碰瓷营销，避个雷，祝早日凉凉[微笑],1,0,0,0,0
uuuuundemo,828,   首测[跪了][跪了],0,0,0,0,0
雪原月,2345,服了服了，就算说点草起风滑翔伞最早也是育碧波斯王子刺客信条也没塞尔达的事，这优越感，学到新词了，万物起源塞尔达,0,0,0,0,0
秋庭玲奈,2534,想要。。。想中奖,0,0,0,0,0
郝铁蛋er,695,  [摊手],0,0,0,0,0
Mercury_阿凉,435,？你们都没玩过塞尔达吗,1,0,0,0,0
常在瑶心,2149,米哈游大伟哥牛皮,0,0,0,0,0
某堡颜值担当,1975,我从来没见过这么好玩的游戏，但是没有苹果手机和电脑，只有ns，期待原神上ns[太开心][太开心][太开心],0,0,0,1,0
某堡颜值担当,1975,我是因为玩贝姐2没中文，去看攻略视频从弹幕ky才知道崩3的[太开心],0,0,0,1,0
Nzw_self,1740,"有的评论做游戏真的是张张嘴就出来了[二哈]画风这游戏如果说抄的话,那么多动漫不都是一样的?玩法机制上确实有一样的，不过我只想说客户端大佬是真的NB[二哈]",0,0,0,0,0
-乔鲁诺乔巴拿拿-,1289,[可爱]出来抽奖 ,0,0,0,0,0
iJianyx,703,  ,0,0,0,0,0
风花雪_越,1700,不得不说，米哈游的画面质量还是高  ,0,0,0,0,0
LuvKy_zz,1598,  [太开心],0,0,0,0,0
浮生梦行1987,557,你们考虑下登录ns吗[doge],0,0,0,0,0
梦幻卡多希,2337,好想要,0,0,0,0,0
倾城恋怀,2262, ,0,1,0,0,1
倾城恋怀,2262, ,0,1,0,0,1
Booker_Dewitt,1443,  ps4,0,0,0,0,0
小猪佩奇配不起,2168,我有生之年居然能再手机上完到塞尔达，谢谢你们了，国产游戏靠你们了，对了你别送ps4了，得送switch应景呀[微笑],0,0,0,0,0
zfsnmxn,2013,也太他妈恶心了吧？到现在还洗的要点脸吗？承认抄袭很难？？,0,0,0,0,0
0天赋,1478,  ,0,0,0,0,0
MYLOLIK,2328,mihayou新作原神好像得到测试资格,0,0,0,0,0
喝一壶老酒酒,2044,  ,0,0,0,0,0
Alttaboo,2324,  随缘,0,1,0,0,0
小张张志祥,74,这不是旷野之息吗？？,0,0,0,0,0
不爱发博王左军,166, ,0,0,0,0,0
萝布汩汩小屁股,615,吃相难看[吐][吐][吐][吐],0,0,0,0,0
一直都是贝极星的捏,982,   玩咯你个铁憨憨,0,0,0,0,0
墨色未白,1536,  来来来！,0,0,0,0,0
出生就在罗马,129, ,0,0,0,1,0
出生就在罗马,129,令人作呕[二哈],0,0,0,1,0
悄然無聲的過客,1214,還真敢抄，真是無語了,0,0,0,0,0
满舰饰v,2496,期待一下！,0,0,0,0,0
Wlop_ooA,2587,我不管，抄不抄，反正我想玩,0,0,0,0,0
虾滑好吃happy,2464,怕了  这辈子不玩国产手游！！,0,0,0,0,0
黑米米米米米,723,单机就玩 手游就算逑吧,0,0,0,0,0
放逐的阿里萨,1705,GKD  ,0,0,0,0,0
景安upup,2541,dn即视感？？？,0,0,0,0,0
帅帅阿伟是我,1795,[可爱],0,0,0,0,0
不是曾老师,427,  ,0,0,1,0,0
鱼仔想想想,1187,你如果只是换皮塞尔达，那对不起别怪我素质差，我要开喷辣,0,0,0,0,0
鋼之月面宙反,2292,祝您早日凉透[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻],0,0,0,0,1
鋼之月面宙反,2292,但是我能问问你们息吹mod在哪下的吗。有点想导[嘻嘻][嘻嘻][嘻嘻][嘻嘻],0,0,0,0,1
鋼之月面宙反,2292,？律师函警告,0,0,0,0,1
张大大大大奔,740,7年老粉求资格！,0,0,1,1,0
绿橙酸,543,期待！,0,0,0,0,0
最近有点撩频,2463,  我想玩啊,0,1,1,1,0
减肥3000天,1147,以吾之厄运为祭品，以吾之厄运为代价。献上鲜血与哀呼，付出心灵与信仰。万能的白前辈在上!请赐予在下力量吧！     ,0,0,0,0,0
侧马尾拯救世界,1017,  十厘米不考虑参加一下米忽悠新作吗？,1,0,0,0,0
宇智波派大60573,2591,  转发 ,0,1,0,0,0
RKtech,677,我甚至觉着更像dn…,1,0,0,1,0
yeezzzzzzzzzz,1900,转发  ,0,0,0,0,0
奶油苹果派,2001,  行吧,0,0,0,0,0
3dmun6Zfan,2009,  ,0,0,0,1,0
kahwangtin,644,很多人说像塞尔达....那我就来转发抽奖吧.....  ,1,0,0,0,0
ZoCoCo_CN,1393,在我看来《原神》是对《荒野之息》最低劣的抄袭！[微笑]换个人物换个世界观，然后开放世界里的建模场景几乎全部照搬，里面的一花一草一木都让我看到了满满寨版的荒野之息，更别提什么游戏节奏和战斗方式了，这还tm能说是借鉴吗？！不可原谅！最后，请任天堂法务部务必告死它[摊手] ,0,0,0,0,0
ZoCoCo_CN,1393,在？为什么抄袭塞尔达？,0,0,0,0,0
焦糖海盐啊,2584,  哈哈哈,0,0,0,0,0
Cynicus,491,碰瓷碰的脸都不要了，D区[作揖][作揖][作揖],0,0,0,0,0
貓與貓尋_inamin,315,[doge]快来吧！  ,0,0,0,0,0
不可思尹_,187,  国产版塞尔达[doge][doge],1,0,0,0,0
三分归元气少年,359,这是塞尔达新mod吗[doge],0,0,0,0,0
哀殿赛高,718,反正 就是抽个奖。让我康康,0,0,0,0,0
想和你去冲浪,552,我真8是米卫兵嗷  ,0,0,0,0,0
我对利姆露一心一意,1347,   没抗住,0,0,0,0,0
数据线纳豆奶奶,397,图片评论,1,0,0,0,0
你也不要太伤心了,546,  中,0,0,0,0,0
尬舞倾城,2119,冲冲冲  ,0,0,0,0,0
尬舞倾城,2119,冲冲冲,0,0,0,0,0
于苦酒,1837,  献祭你让我欧一次。[doge],0,0,0,0,0
凪椰真栗,930, ,1,0,0,0,0
megamimegumi,596,让我恶心,0,0,0,0,0
空调还得17度,1241,快，我需要内测资格  嗯，这次不会艾特错了,0,0,0,0,0
冰镇羊咩咩,969,评论让我相信了这是一场碰瓷营销嘻嘻,0,0,0,0,0
久石淋,1802,  法务部出来干活了！,0,1,0,0,0
lkx3377456,19,这TM就是打了mod的塞尔达吧[吐],1,0,1,0,1
lkx3377456,19,就算不出这游戏也早就臭了啊,1,0,1,0,1
lkx3377456,19,别乱喷啊，这明明是塞尔达的mod，哪来的抄袭[二哈],1,0,1,0,1
lkx3377456,19,换个华为就行了，毕竟是吊打switch的游戏设备[二哈],1,0,1,0,1
被玩坏的史莱姆夜,551,= =。。。。为啥不融合进蹦蹦蹦本体里。。。,0,0,0,0,0
Manta-lollipop,1156,  老夫的PS4就靠你们了,0,0,0,0,0
羽毛herat,2713,求中奖  ,0,0,1,0,0
華Karin,1571,期待  ,0,0,0,0,0
超级尧宝,2542,想要,0,0,0,0,0
落兮陌爱晨,1057,好期待的说呀  ,0,0,0,0,0
小欧梦见蜂蜜色的晨曦,1274,你们脸呢？？？？？,0,0,0,0,0
三十建构设计工作室,42,  借助一下运气！[偷笑],0,0,0,1,0
CLCL青,640,米哈游新作[doge][doge][doge]  ,0,0,0,1,0
人间极恶_苏酒肆,1472,咱想要内测资格，我想玩！,0,0,0,0,0
互联网我把握不住,597,  雨女无瓜,0,0,0,0,0
小白测平,879,抄袭,0,0,0,0,0
枫之叶语I,2513,久等了,0,0,0,0,0
噗叽Oo噗叽,907,PC官网里，就是一打开网址有个水晶的界面，等上个十多秒，BGM里就出现了最终幻想的水晶序曲。厉害，。，,0,0,0,0,0
家住隔壁我姓王--,1542,？？？玩法抄袭很难界定……但是这pv连脸都不要了？？？,0,0,0,1,0
夕洛lin,1318,[doge][doge]  ,0,0,1,0,0
冯彪哥,931,只要别太过分就行，目前只是游戏玩法方面像而已，抄没抄袭还得看具体内容。,0,0,0,0,0
momomoheiv,1484,抽奖送ps4笑死了,0,0,0,0,0
momomoheiv,1484,还抄了龙之谷？？？,0,0,0,0,0
散落羽翼丿,90, ,1,1,0,0,0
38号关系不能控,2187,  ,0,0,0,0,0
快门回溯这首歌很好听x,2159,   来看看,0,0,0,0,0
给你一个滑稽,2251,  [二哈],0,0,0,0,0
给你一个滑稽,2251,  我要[二哈],0,0,0,0,0
日月皆有阴晴圆缺,217,呵呵，模仿的好啊！抄袭？咱可不敢说，告我怎么办呢,0,0,0,0,0
我来组成分子,2088,  ,0,0,1,0,0
哎嗨呦拽,432,  ,0,0,1,0,0
为何你的笑百度搜不到lirb,2494,我玩三崩子，也收到过周边，我有switch也玩过塞尔达，站在客观角度来看，很像抄袭，但是我感觉你们应该是来碰瓷的，一是想看看我们对游戏的评价，二是借着“抄袭”蹭一波热度，毕竟我感觉你们应该不会不知道老任的脾气，好自为之吧,0,0,0,0,0
盲目愚钝冷眼,936,  我们要发财啦[doge][doge],0,0,0,1,0
Luciferbear,13,PS4PRO,0,0,0,0,0
Domiso武士,442,    蠢蠢欲动,0,0,0,0,0
冲上云霄的派大星,2667,在下来了,0,0,0,0,0
kuma_现充中,1169,特意没关注也没at 贵司技术在国内确实上乘 但是并不妨碍除了技术之外的一切都是一坨屎 就算做的再好对于我来说也就只是嗯…塞尔达还原度很高…,1,0,0,0,0
风波无痕6071444488,2107,ps4可以想一想 ,1,0,0,0,0
ChoiJsen,1106,[悲伤]   ,1,0,0,0,0
wow_Yuah,1663,  嘿嘿嘿,0,0,0,0,0
吃橘子的布丁,403,测试服资格怎么拿的到哦,0,0,0,0,1
吃橘子的布丁,403,呜哇！有pc端！,0,0,0,0,1
吃橘子的布丁,403,天我来了！,0,0,0,0,1
Bade初,1083,  [二哈][二哈],0,0,0,0,0
Bade初,1083,[doge][doge][doge],0,0,0,0,0
二年坂的抹茶館,2106,不是我说 这龙长的是真像风漂龙...而且MHWI新出霜翼风漂龙更像,0,0,0,0,0
zzzdvvvvvvvvvv,1390,  ,0,0,0,0,0
糊糊浃浃,23,是不是有什么毛病，不抄袭不舒服病？[摊手]干脆发售的时候直接卖赛尔达卡带吧[嘻嘻],0,0,0,0,0
狼姬不是変態,933,我只想撸树  ,0,0,1,1,0
strong_nn,453,  来玩来玩,0,0,0,0,0
美丽玫瑰好好,1615,  ,1,0,0,0,0
浩轩Y_Y,979,  ,0,0,0,0,0
风眠VIA,2264,想要测试资格，到底真的抄了很多还是自主创新，我要看实物说话。因为还是很喜欢崩坏三，所以不愿意在没有体验过游戏前骂它抄袭[并不简单],0,0,0,0,0
UngIlRimOvO,2087,有本事就买断制收费，别弄恶心的氪金手游那套，别玷污“开放世界”,0,0,0,1,0
UngIlRimOvO,2087,我觉得relink比这个屌一点，这个是下位版吧[doge],0,0,0,1,0
白色豹IIA7,2244,丢人 真的丢人,0,0,0,0,0
ARZyyyyyyyy,1827,索尼曲线救国？,0,0,0,0,0
拉布拉多大王,763,你怎么不送ns加塞尔达呢？好让大家知道塞尔达抄了你的原神呢[doge][doge],0,0,0,0,0
伪装成锦鲤的咸鱼77664,2638,仔细看一分十秒的极限闪避，那只怪像不像海拉鲁的独眼巨人,0,0,0,0,1
伪装成锦鲤的咸鱼77664,2638,原罪传说：荒野之息,0,0,0,0,1
伪装成锦鲤的咸鱼77664,2638,米忽悠飘了，原本是被模仿的一股国产清流，结果却沦为与其他厂商一样，真的不要自毁门面啊，顺便  ，发律师函了喂,0,0,0,0,1
伪装成锦鲤的咸鱼77664,2638,你可以去百度一下次元守望，你就知道为什么这么说了,0,0,0,0,1
螺旋藻HZ,2162,做的真的好棒棒哦，建议最先发布switch版本。,0,0,0,0,0
NeogrePrime,2028, ,0,0,0,0,0
小小酥CASTE,1605,    这发了几条了啊,0,0,1,0,0
MR_YGL,258,  ,0,0,0,0,0
惹完我宝一定要立刻哄,1814,抄袭真开心,0,0,0,0,0
那云真白蓝真天,2585,不是啊，老哥老姐们，咱们喷就不要转发抽奖啊。 你们这一边喷一遍转发抽奖，算啥？嘴上说着不要身体很诚实？ 我个人愚见，等21号，等测试，肯定有大佬们能py到资格的，看他们发的视频和直播，现在立马开始喷有点为时过早了。最后某些人的嘴我个人希望能干净点,0,0,0,0,0
合金装甲布狼牙,1704,会在steam登陆吗 好期待啊,0,0,0,1,0
xxxSickoxxx,2193,我懂了，我们氪进去的钱拿进去让你们搞成这种东西了[太开心][太开心][太开心],0,0,0,0,0
粗超人,169,吐痰,0,0,0,0,0
4K包子,10,  ,0,0,0,0,0
为了你游单独注册的,2707,不管咋样还是很期待的！,0,0,0,0,0
哦呵呵呵呵呵呵呵呵呵哈,1951,    万一能中呢,0,1,0,0,0
saber26241,1531,顺便国际服跟国服同步开服，外国玩家评论一片友好，一个喷子都没,0,0,1,0,1
